Stok kodu;Master Barkod;Stok ismi;FÜYAT
120800310959;5050083310959;ULKER COCOPOPS TOPLARI 250GR POSET 2703-03;5,75
120800311147;5050083311147;ULKER COCOPOPS TOPLARI 500GR POSET 2703-04;7,95
120800271758;8690504271758;ULKER COCOPOPS TOPLARI 55GR;0,99
120300004998;8690504049982;ULKER COCOSTAR 36GR;0,75
122400121206;8690504121206;ULKER COKOKREM 1000GR 1212-00;13,95
122400005407;8690504005407;ULKER COKOKREM 100GR 54-00;1,45
122400466949;8690504466949;ULKER COKOKREM 100GR PUDING 4669-04;0,95
122400005308;8690504005308;ULKER COKOKREM 180GR 53-01;2,75
122400121367;8690504121367;ULKER COKOKREM 400GR;7,5
122400005513;8690504005513;ULKER COKOKREM 500GR INMOLD 55-01;6,95
122400120285;8690504120285;ULKER COKOKREM 700GR INMOLD 1202-08;10,95
122400120513;8690504120513;ULKER COKOKREM GOLDEN 400GR 1205-03;7,75
122400005100;8690504005100;ULKER COKOKREM TUP 40GR 51-03;1,25
120600032076;8690504032076;ULKER COKOMEL 39GR CILEK 4LU;1
120600032069;8690504032069;ULKER COKOMEL 39GR SADE 4LU;1
120300050360;8690504050360;ULKER COKOMILK 27GR 503-06;0,5
120300002874;8690504027508;ULKER COKONAT 37GR;1
120600000806;8690504007807;ULKER COKOPRENS 280GR 10LU;3,5
120600000803;8690504008033;ULKER COKOPRENS 28GR ;0,4
120600009085;8690504009085;ULKER COKOPRENS 30GR ;0,5
120600000807;8690504008002;ULKER COKOPRENS 73GR ;1
130100514930;8690504513155;ULKER COLA TURKA 1,5LT;2,35
130100511212;8690504511212;ULKER COLA TURKA 1LT;1,99
130100511243;8690504511243;ULKER COLA TURKA 2.5LT;3,65
130100511106;8690504511106;ULKER COLA TURKA 200ML;0,99
130100511144;8690504511144;ULKER COLA TURKA 330ML;1,45
130100514701;8690504514701;ULKER COLA TURKA 3LT;3,95
120800271628;8690504271628;ULKER CORN FLAKES 400GR 2716-02;4,5
120800271536;8690504271611;ULKER CORN FLAKES 500GR 2715-05;6,99
121000065234;8690504065234;ULKER DAMLA CIKOLATA 250GR BITTER 652-03;5,99
123000007813;8690504078135;ULKER DANKEK 8KEK 45GR CIKO-CILEK;0,5
123000007977;8690504079774;ULKER DANKEK 8KEK 45GR CIKO-DUBLE;0,5
123000007973;8690504079736;ULKER DANKEK 8KEK 45GR CIKO-KARAMEL;0,5
123000007974;8690504078142;ULKER DANKEK 8KEK 45GR CIKO-MUZ;0,5
123000007815;8690504078159;ULKER DANKEK 8KEK 45GR CIKO-PORTAKAL;0,5
123000063186;8690504063186;ULKER DANKEK CAY SAATI 210GR HIN.CEV.631-08;2,95
123000064183;8690504064183;ULKER DANKEK CAY SAATI 220GR KAKAO 640-05/641-08;2,95
123000064190;8690504064190;ULKER DANKEK CAY SAATI 220GR MEYVE 641-09;2,95
123000064176;8690504064176;ULKER DANKEK CAY SAATI 220GR MOZAIK 640-04/641-07;2,95
123000064100;8690504064107;ULKER DANKEK CAY SAATI 220GR VAN.CIK.SOS;2,75
123000006425;8690504064251;ULKER DANKEK CAY SAATI 240GR ISLAK;3,75
123000061632;8690504061632;ULKER DANKEK CAY SAATI 280GR CILEKLI;3,45
123000061830;8690504061830;ULKER DANKEK CAY SAATI 280GR MOZAIK 618-03;3,45
123000007988;8690504079880;ULKER DANKEK CHOCO 45GR CIKOLATALI;0,5
123000080077;8690504080077;ULKER DANKEK CHOCO 55GR MUZLU 800-03;0,5
123000006104;8690504061045;ULKER DANKEK DILIM 30GR MOZAIK;0,3
123000064428;8690504064428;ULKER DANKEK LOKMALIK 180GR HAV.TARCIN;2,25
123000064374;8690504064374;ULKER DANKEK LOKMALIK 180GR KAKAOLU;2,25
123000064367;8690504064367;ULKER DANKEK LOKMALIK 180GR UZUMLU;2,25
123000006304;8690504063049;ULKER DANKEK MUFFIN 35GR CIKOLATALI;0,4
123000083092;8690504083092;ULKER DANKEK POTI 40GR LIMON;0,5
123000007976;8690504079767;ULKER DANKEK POTI 43GR HAVUC-TARCIN;0,5
123000007972;8690504079729;ULKER DANKEK POTI 48GR HINDISTAN CEVIZLI;0,5
123000007927;8690504079279;ULKER DANKEK POTI 48GR KAKAOLU;0,5
123000007932;8690504079323;ULKER DANKEK POTI 48GR MEYVELI;0,5
123000006692;8690504066927;ULKER DANKEK RULO PASTA 245GR CIKOLATALI;3,45
123000006682;8690504066828;ULKER DANKEK RULO PASTA 245GR CILEKLI;3,45
123000103257;8690504103257;ULKER DANKEK RULO PASTA 255GR MUZLU;3,45
123000103196;8690504103196;ULKER DANKEK RULO PASTA 32GR MUZLU;0,5
123000103107;8690504103172;ULKER DANKEK RULO PASTA 32GR PORSIYON;0,5
120300002867;8690504028536;ULKER DIDO 38GR KLASIK;1
120300130529;8690504130529;ULKER DIDO 40GR BLACK;1
120300130697;8690504130697;ULKER DIDO 40GR FRAMBUAZ;1
120300002891;8690504028918;ULKER DIDO 50GR KARE;1,75
120600008699;8690504008699;ULKER DORE 86GR;1
120600008781;8690504008781;ULKER DORE 86GR KAKAOLU;1
112300633839;8690504633839;ULKER DUCROS COREK OTU 40GR 633803;1,99
112300633624;8690504633624;ULKER DUCROS COREK OTU 75GR 633602;2,99
112300633747;8690504633747;ULKER DUCROS ISOT 65GR;3,49
112300633853;8690504633853;ULKER DUCROS KARABIBER 200GR;16,95
112300633921;8690504633921;ULKER DUCROS KARABIBER 45GR 633902;5,45
112300633617;8690504633617;ULKER DUCROS KEKIK 20GR 633601;2,45
112300633914;8690504633914;ULKER DUCROS KIRMIZI ACI BIBER 35GR;2,45
112300633976;8690504633976;ULKER DUCROS KORI 35GR 633907;2,25
112300633778;8690504633778;ULKER DUCROS NANE 23GR;2,25
112300633860;8690504633860;ULKER DUCROS NANE 70GR;3,99
112300633792;8690504633792;ULKER DUCROS SUMAK 75GR;3,49
112300633761;8690504633761;ULKER DUCROS SUSAM 70GR 633706;3,5
112300633945;8690504633945;ULKER DUCROS TARCIN 45GR 633904;2,25
120600001472;8690504014720;ULKER FINGER 900GR;5,45
120500004045;8690766040451;ULKER GOFRET 220GR FINDIK;2,25
120500004042;8690766040420;ULKER GOFRET 220GR KAKAO;2,25
120500004041;8690766040413;ULKER GOFRET 220GR MUZ;2,25
120500004043;8690766040437;ULKER GOFRET 220GR VANILYA;2,25
200100557183;8681080557183;ULKER GOGLY 175PIRINC UNU MEYVELI 557108;3,45
200100555209;8690504555209;ULKER GOGLY 200GR PIRINC UNU MUZLU 5552-00;3,45
200100555001;8690504555001;ULKER GOGLY 200GR PIRINC UNU SUTLU 5550-00;3,45
122400120643;8690504120643;ULKER GOLDEN FINDIK EZMESI 350GR 1206-04;16,45
120300025573;8690504025573;ULKER GOLDEN KARE 80GR A.FISTIK BITTER 255-07;3,99
120600036784;8690504036784;ULKER HALLEY 198 GR GRANULLU;2,95
120600003951;8690504039518;ULKER HALLEY 300GR 10LU;3,95
120600003403;8690504034032;ULKER HALLEY 30GR;0,5
120600039778;8690504039778;ULKER HALLEY 66GR GRANULLU;1
120600001363;8690504012139;ULKER HANIMELLER 110GR COKODAMLA;1
120600001364;8690504011804;ULKER HANIMELLER 110GR FINDIKLI;1
120600013105;8690504113232;ULKER HANIMELLER 180GR FINDIKLI POSET 122-06;2,15
120600113202;8690504012115;ULKER HANIMELLER 210GR COKODAMLA;2,15
120600001367;8690504013679;ULKER HANIMELLER 330GR COKODAMLA;2,95
120600001357;8690504013570;ULKER HANIMELLER 330GR FINDIKLI;2,95
120600113188;8690504113188;ULKER HANIMELLER 90GR COKODOLU FIND.;1,5
120600020172;8690504020172;ULKER HANIMELLER 98GR UZUMLU;1
120600013006;8690504013150;ULKER HANIMELLER ASORTI 180GR 131-04;2,15
120600013020;8690504013020;ULKER HANIMELLER TUZLU KUR.KARMA 185GR 130-02;2,15
120600000826;8690504008125;ULKER HAYLAYF 288GR;2,75
120600000824;8690504008101;ULKER HAYLAYF 72GR;0,75
120300127466;8690766127466;ULKER HOBBY 25GR CIKOLATA;0,5
120500127501;8690504127567;ULKER HOBBY BAR 23GR TAHILLI KARAMELLI;0,5
120600036881;8690766036881;ULKER HOBBY BISK. KARE 25GR;0,25
122400127015;8690766127015;ULKER HOBBY FINDIK KREMASI 400GR;4,75
120300131067;8690766131074;ULKER HOBBY YUMURTA 20GR;1
151000421006;8690504420712;ULKER ICIM AYRAN 1LT 421009;2,95
150100020534;3400000360927;ULKER ICIM BARDAK YOGURT 150GR 425407;0,95
112500490128;8691375628092;ULKER ICIM KREM SANTI 150GR TOZ 4901-02;3,25
114000628184;8691375628184;ULKER ICIM KREM SANTI 75GR TOZ ;1,69
130700472324;8692971472324;ULKER ICIM M.SUYU 1LT ELMA %100;2,49
130700071701;8692971071701;ULKER ICIM M.SUYU 1LT KARISIK;2,49
130700472483;8690504472483;ULKER ICIM M.SUYU 1LT KAYISI %20;2,49
130700071305;8692971071305;ULKER ICIM M.SUYU 1LT PORTAKAL;2,49
130700071503;8692971071503;ULKER ICIM M.SUYU 1LT SEFTALI;2,49
130700472394;8680205472394;ULKER ICIM M.SUYU 1LT VISNE %20;2,49
130700071718;8692971071718;ULKER ICIM M.SUYU 200ML KARISIK;0,75
130700071619;8690504472490;ULKER ICIM M.SUYU 200ML KAYISI;0,75
130700071312;8692971071312;ULKER ICIM M.SUYU 200ML PORTAKAL;0,75
130700071510;8692971071510;ULKER ICIM M.SUYU 200ML SEFTALI;0,75
130700071411;8680205472387;ULKER ICIM M.SUYU 200ML VISNE;0,75
130700471778;8692971471778;ULKER ICIM M.SUYU 330ML KARISIK;1,35
130700471631;8690504472452;ULKER ICIM M.SUYU 330ML KAYISI;1,35
130700473505;8690504472476;ULKER ICIM M.SUYU 330ML SEFTALI;1,35
130700472469;8690504472469;ULKER ICIM M.SUYU 330ML VISNE %20;1,35
112500469301;8690504469315;ULKER ICIM PUDING 115GR BITTER 4693-01;1,69
112500635328;8691375635328;ULKER ICIM PUDING 115GR CIKOLATALI;1,69
112500635342;8691375635342;ULKER ICIM PUDING 125GR CILEK;1,69
112500635359;8691375635359;ULKER ICIM PUDING 125GR MUZ ;1,69
112500635335;8691375635335;ULKER ICIM PUDING 125GR VANILYALI;1,69
112500460904;8692971460949;ULKER ICIM PUDING 150GR KAK.FINDIK 4609-04;1,69
112500635311;8691375635311;ULKER ICIM PUDING 150GR KAKAOLU ;1,69
120600110231;8690504110231;ULKER IKRAM 276GR CIKOLATALI 3LU;3,45
120600110224;8690504110224;ULKER IKRAM 276GR FINDIKLI 3LU;3,45
120600010791;8690504010104;ULKER IKRAM 92GR CIKOLATALI;1,25
120600010793;8690504010203;ULKER IKRAM 92GR FINDIKLI;1,25
120600110248;8690504110248;ULKER IKRAM 92GR SUTLU KREMALI;1,25
120800271826;8690504271826;ULKER K-FLAKES 230GR KIRMIZI MEYVE 2718-02;5,95
120800270911;8690504270911;ULKER K-FLAKES 250GR SADE 2709-01;5,45
120800271840;8690504271840;ULKER K-FLAKES 420GR CIKOLATA 2718-04;9,95
120800271819;8690504271819;ULKER K-FLAKES 420GR KAR.MEY.2718-01;9,95
120800271833;8690504271833;ULKER K-FLAKES 420GR KIRMIZI MEYVE 2718-03;9,95
120800271680;8690504271680;ULKER K-FLAKES 430GR SADE 2716-08;8,45
120600006940;8690504069409;ULKER KAT KAT KAT 32GR CILEKLI;0,5
120600006900;8690504069003;ULKER KAT KAT KAT 32GR KAKAOLU;0,5
120600069430;8690504069430;ULKER KAT KAT KAT 32GR KAYISI;0,5
123000067009;8690504067009;ULKER KEKSTRA 35GR PORTAKAL 670-00;0,5
123000006710;8690504067108;ULKER KEKSTRA JOLEBOL 35GR CILEKLI;0,5
123000007741;8690504077411;ULKER KEKSTRA KONFETI 38GR KAKAOLU;0,5
120800271918;8690504271918;ULKER KELLOGGS 245GR STAR WARS;5,95
120800271901;8690504271901;ULKER KELLOGGS 375GR VANIL TAHIL GEVREK;7,9
122700056056;8690766056056;ULKER KRAKER 160GR CICI BALIK;1
122700009603;8690504009603;ULKER KRAKER 75GR AS 96-00;1
122700057048;8690504057048;ULKER KRAKER BALIK 60GR;0,5
122700001848;8690504017516;ULKER KRAKER CUBUK 136GR SADE;1
122700001881;8690504018810;ULKER KRAKER CUBUK 36GR SADE;0,25
122700001517;8690504017400;ULKER KRAKER CUBUK 45GR SUSAMLI;0,5
122700015000;8690504015000;ULKER KRAKER KRIM 165GR 150-01;1,25
122700015109;8690504015109;ULKER KRAKER KRIM 450GR 151-00;3,15
122700001841;8690504015246;ULKER KRAKER KRISPI 136GR PEYNIRLI;1,25
122700001840;8690504015338;ULKER KRAKER KRISPI 140GR BAHARATLI;1,25
122700112969;8690504112969;ULKER KRAKER KRISPI 28GR ACILI;0,5
122700112952;8690504112952;ULKER KRAKER KRISPI 28GR BAHARATLI;0,5
122700112945;8690504112945;ULKER KRAKER KRISPI 28GR PEYNIR&SOGAN;0,5
122700010852;8690504108504;ULKER KRAKER KRISPI 45GR ACILI;0,5
122700001817;8690504015321;ULKER KRAKER KRISPI 50GR BAHARATLI;0,5
122700001816;8690504015239;ULKER KRAKER KRISPI 50GR PEYNIRLI;0,5
122700112990;8690504112990;ULKER KRAKER KRISPI 60GR ACILI;1
122700112983;8690504112983;ULKER KRAKER KRISPI 60GR BAHARATLI;1
122700112976;8690504112976;ULKER KRAKER KRISPI 60GR PEYNIR&SOGAN;1
122700075294;8690504752943;ULKER KRAKER SPECIAL-K 30GR DOMATES-NANE;0,79
